"Districtname","Currentstate","Nextstate","Changestate","Samestate","Timestep","RunIndex","Region","tick","run"
"Kullu","I","I",0.0,1.0,33,1,5,32.0,1
"Shimla","I","I",0.0,1.0,33,1,8,32.0,1
"Bilaspur","S","I",0.9995838630685651,4.1613693143491016E-4,33,1,0,32.0,1
"Kinnaur","S","S",0.0,1.0,33,1,4,32.0,1
"Lahul-Spiti","S","S",0.3413916265839882,0.6586083734160119,33,1,6,32.0,1
"Solan","I","I",0.0,1.0,33,1,10,32.0,1
"Kangra","I","I",NaN,NaN,34,1,3,33.0,1
"Hamirpur","S","I",0.18786244777121122,0.8121375522287887,34,1,2,33.0,1
"Mandi","I","I",0.0,1.0,34,1,7,33.0,1
"Chamba","I","I",0.0,1.0,34,1,1,33.0,1
"Una","I","I",0.0,1.0,34,1,11,33.0,1
"Sirmaur","I","I",0.0,1.0,34,1,9,33.0,1
"Kullu","I","I",0.0,1.0,34,1,5,33.0,1
"Shimla","I","I",0.0,1.0,34,1,8,33.0,1
"Bilaspur","S","I",0.985729844323525,0.01427015567647509,34,1,0,33.0,1
"Kinnaur","I","I",NaN,NaN,34,1,4,33.0,1
"Lahul-Spiti","S","I",0.6827595981898001,0.31724040181019997,34,1,6,33.0,1
"Solan","I","I",0.0,1.0,34,1,10,33.0,1
"Kangra","I","I",0.0,1.0,35,1,3,34.0,1
"Hamirpur","I","I",0.04583105950897328,0.9541689404910267,35,1,2,34.0,1
"Mandi","I","I",0.40010549712306615,0.5998945028769338,35,1,7,34.0,1
"Chamba","I","I",0.19063856965762224,0.8093614303423777,35,1,1,34.0,1
"Una","I","R",0.9567899460306482,0.04321005396935189,35,1,11,34.0,1
"Sirmaur","R","R",0.023118844009018587,0.9768811559909815,35,1,9,34.0,1
"Kullu","I","I",0.2674821682353925,0.7325178317646075,35,1,5,34.0,1
"Shimla","I","R",0.45964673236341586,0.5403532676365842,35,1,8,34.0,1
"Bilaspur","S","I",1.0,0.0,35,1,0,34.0,1
"Kinnaur","I","I",0.0,1.0,35,1,4,34.0,1
"Lahul-Spiti","I","I",0.3651817723085371,0.6348182276914629,35,1,6,34.0,1
"Solan","R","R",0.06225738007108438,0.9377426199289156,35,1,10,34.0,1
"Kangra","I","I",0.0,1.0,36,1,3,35.0,1
"Hamirpur","I","R",0.8859846638898191,0.11401533611018094,36,1,2,35.0,1
"Mandi","I","I",0.0018266776369282624,0.9981733223630718,36,1,7,35.0,1
"Chamba","I","I",0.0,1.0,36,1,1,35.0,1
"Una","I","I",0.0,1.0,36,1,11,35.0,1
"Sirmaur","S","S",0.46479091932438493,0.5352090806756151,36,1,9,35.0,1
"Kullu","I","I",0.005890130371858162,0.9941098696281419,36,1,5,35.0,1
"Shimla","I","I",0.0015545040512621618,0.9984454959487378,36,1,8,35.0,1
"Bilaspur","S","I",0.9983279563376675,0.0016720436623324903,36,1,0,35.0,1
"Kinnaur","I","R",1.0,0.0,36,1,4,35.0,1
"Lahul-Spiti","R","S",1.0,0.0,36,1,6,35.0,1
"Solan","S","S",0.07897270406561074,0.9210272959343891,36,1,10,35.0,1
"Kangra","I","I",0.0,1.0,37,1,3,36.0,1
"Hamirpur","I","R",0.7017754757751815,0.2982245242248186,37,1,2,36.0,1
"Mandi","I","I",0.11564545723186608,0.884354542768134,37,1,7,36.0,1
"Chamba","R","R",0.18283993395842654,0.8171600660415734,37,1,1,36.0,1
"Una","R","R",0.4341034600798138,0.5658965399201862,37,1,11,36.0,1
"Sirmaur","S","I",0.875822845119619,0.12417715488038092,37,1,9,36.0,1
"Kullu","I","I",0.12462178141880367,0.8753782185811962,37,1,5,36.0,1
"Shimla","I","I",0.007652157327454424,0.9923478426725455,37,1,8,36.0,1
"Bilaspur","S","I",0.9864387572690888,0.013561242730911284,37,1,0,36.0,1
"Kinnaur","R","R",0.0,1.0,37,1,4,36.0,1
"Lahul-Spiti","R","S",0.6088010051249632,0.3911989948750369,37,1,6,36.0,1
"Solan","I","I",0.405352875187824,0.5946471248121761,37,1,10,36.0,1
"Kangra","I","R",1.0,0.0,38,1,3,37.0,1
"Hamirpur","R","R",0.29726747899150874,0.7027325210084914,38,1,2,37.0,1
"Mandi","I","I",0.025190113042111575,0.9748098869578884,38,1,7,37.0,1
"Chamba","S","S",0.3309276305564313,0.6690723694435686,38,1,1,37.0,1
"Una","S","S",0.18843673768043903,0.8115632623195609,38,1,11,37.0,1
"Sirmaur","I","I",0.005762809883415874,0.9942371901165842,38,1,9,37.0,1
"Kullu","I","I",0.1509120414865709,0.849087958513429,38,1,5,37.0,1
"Shimla","I","I",0.009263823838687275,0.9907361761613127,38,1,8,37.0,1
"Bilaspur","S","I",0.9714883625594113,0.02851163744058876,38,1,0,37.0,1
"Kinnaur","R","R",0.0,1.0,38,1,4,37.0,1
"Lahul-Spiti","R","R",0.39490753581068383,0.6050924641893161,38,1,6,37.0,1
"Solan","I","R",0.30710697789194924,0.6928930221080508,38,1,10,37.0,1
"Kangra","I","R",1.0,0.0,39,1,3,38.0,1
"Hamirpur","R","R",0.0584545632061035,0.9415454367938966,39,1,2,38.0,1
"Mandi","I","R",0.209436699785574,0.790563300214426,39,1,7,38.0,1
"Chamba","I","I",0.01510113678833579,0.9848988632116642,39,1,1,38.0,1
"Una","I","I",0.001119496280721285,0.9988805037192787,39,1,11,38.0,1
"Sirmaur","R","R",0.0016459767188132107,0.9983540232811868,39,1,9,38.0,1
"Kullu","R","R",9.754325878533085E-4,0.9990245674121466,39,1,5,38.0,1
"Shimla","I","I",0.18917565406417128,0.8108243459358287,39,1,8,38.0,1
"Bilaspur","S","I",1.0,0.0,39,1,0,38.0,1
"Kinnaur","R","R",0.0,1.0,39,1,4,38.0,1
"Lahul-Spiti","R","S",0.42499750512873247,0.5750024948712674,39,1,6,38.0,1
"Solan","I","R",0.522700797185051,0.47729920281494903,39,1,10,38.0,1
"Kangra","I","R",1.0,0.0,40,1,3,39.0,1
"Hamirpur","R","R",0.20866467961315088,0.7913353203868492,40,1,2,39.0,1
"Mandi","I","I",0.4007420065894789,0.599257993410521,40,1,7,39.0,1
"Chamba","R","R",0.1905523833107969,0.809447616689203,40,1,1,39.0,1
"Una","I","R",1.0,0.0,40,1,11,39.0,1
"Sirmaur","R","S",0.5622013914404335,0.4377986085595665,40,1,9,39.0,1
"Kullu","S","S",0.743537664549586,0.2564623354504141,40,1,5,39.0,1
"Shimla","I","I",0.232106132420942,0.767893867579058,40,1,8,39.0,1
"Bilaspur","S","I",0.8730534005009952,0.1269465994990047,40,1,0,39.0,1
"Kinnaur","R","R",0.0,1.0,40,1,4,39.0,1
"Lahul-Spiti","R","R",0.3874864512803088,0.6125135487196912,40,1,6,39.0,1
"Solan","R","R",0.30147975528433607,0.698520244715664,40,1,10,39.0,1
"Kangra","I","I",NaN,NaN,41,1,3,40.0,1
"Hamirpur","S","I",0.7729697328989205,0.22703026710107957,41,1,2,40.0,1
"Mandi","I","R",0.31050217077691245,0.6894978292230876,41,1,7,40.0,1
"Chamba","R","S",1.0,0.0,41,1,1,40.0,1
"Una","I","R",0.7249874530443334,0.27501254695566646,41,1,11,40.0,1
"Sirmaur","R","S",0.5594707372719944,0.44052926272800563,41,1,9,40.0,1
"Kullu","I","I",0.15405504716090954,0.8459449528390905,41,1,5,40.0,1
"Shimla","I","R",0.16058935765388335,0.8394106423461167,41,1,8,40.0,1
"Bilaspur","I","I",0.1934436551131186,0.8065563448868813,41,1,0,40.0,1
"Kinnaur","R","R",0.0,1.0,41,1,4,40.0,1
"Lahul-Spiti","R","R",0.3727550700108372,0.6272449299891628,41,1,6,40.0,1
"Solan","S","I",0.8289108433815262,0.1710891566184738,41,1,10,40.0,1
"Kangra","I","I",NaN,NaN,42,1,3,41.0,1
"Hamirpur","S","I",0.6356234789511229,0.36437652104887697,42,1,2,41.0,1
"Mandi","I","R",0.2934827861940089,0.7065172138059911,42,1,7,41.0,1
"Chamba","R","S",0.7971805869745454,0.20281941302545453,42,1,1,41.0,1
"Una","I","R",1.0,0.0,42,1,11,41.0,1
"Sirmaur","S","I",0.5229322387065964,0.4770677612934036,42,1,9,41.0,1
"Kullu","I","R",0.36570012113721845,0.6342998788627815,42,1,5,41.0,1
"Shimla","I","I",0.0,1.0,42,1,8,41.0,1
"Bilaspur","R","S",0.8781370393532206,0.12186296064677934,42,1,0,41.0,1
"Kinnaur","S","S",0.0,1.0,42,1,4,41.0,1
"Lahul-Spiti","S","I",0.1591918293073939,0.840808170692606,42,1,6,41.0,1
"Solan","S","I",0.6855960927717861,0.3144039072282139,42,1,10,41.0,1
"Kangra","I","I",NaN,NaN,43,1,3,42.0,1
"Hamirpur","S","I",0.8271460651802378,0.17285393481976222,43,1,2,42.0,1
"Mandi","I","I",0.11960486213989545,0.8803951378601046,43,1,7,42.0,1
"Chamba","S","I",0.7427080823517248,0.25729191764827514,43,1,1,42.0,1
"Una","I","I",0.855292963626531,0.14470703637346907,43,1,11,42.0,1
"Sirmaur","S","I",0.8122493441637016,0.18775065583629852,43,1,9,42.0,1
"Kullu","I","I",0.26294866433354336,0.7370513356664566,43,1,5,42.0,1
"Shimla","I","I",0.0,1.0,43,1,8,42.0,1
"Bilaspur","R","S",1.0,0.0,43,1,0,42.0,1
"Kinnaur","S","S",0.0,1.0,43,1,4,42.0,1
"Lahul-Spiti","S","S",0.28054890382136566,0.7194510961786342,43,1,6,42.0,1
"Solan","I","I",0.0357729091783257,0.9642270908216743,43,1,10,42.0,1
"Kangra","I","I",0.0,1.0,44,1,3,43.0,1
"Hamirpur","I","I",0.012054893983456204,0.9879451060165438,44,1,2,43.0,1
"Mandi","I","R",0.11560382218609645,0.8843961778139036,44,1,7,43.0,1
"Chamba","S","I",1.0,0.0,44,1,1,43.0,1
"Una","I","R",0.7717451981795805,0.22825480182041943,44,1,11,43.0,1
"Sirmaur","S","I",0.8325559531297133,0.16744404687028672,44,1,9,43.0,1
"Kullu","I","I",0.2564725892972162,0.7435274107027838,44,1,5,43.0,1
"Shimla","I","I",0.0,1.0,44,1,8,43.0,1
"Bilaspur","R","S",1.0,0.0,44,1,0,43.0,1
"Kinnaur","S","S",0.0,1.0,44,1,4,43.0,1
"Lahul-Spiti","S","I",0.5358722903390601,0.4641277096609399,44,1,6,43.0,1
"Solan","I","I",0.03678960741945653,0.9632103925805435,44,1,10,43.0,1
"Kangra","I","I",0.0,1.0,45,1,3,44.0,1
"Hamirpur","I","I",0.0,1.0,45,1,2,44.0,1
"Mandi","R","S",1.0,0.0,45,1,7,44.0,1
"Chamba","S","I",0.9982858824898551,0.0017141175101448923,45,1,1,44.0,1
"Una","I","I",0.0,1.0,45,1,11,44.0,1
"Sirmaur","I","I",0.21669060465835532,0.7833093953416447,45,1,9,44.0,1
"Kullu","I","R",0.462157444163858,0.537842555836142,45,1,5,44.0,1
"Shimla","I","I",0.7967031759189239,0.20329682408107597,45,1,8,44.0,1
"Bilaspur","S","S",0.3792662021409446,0.6207337978590554,45,1,0,44.0,1
"Kinnaur","S","S",0.0,1.0,45,1,4,44.0,1
"Lahul-Spiti","S","S",0.6586678524747019,0.34133214752529817,45,1,6,44.0,1
"Solan","I","I",0.24309482152299222,0.7569051784770078,45,1,10,44.0,1
"Kangra","I","I",0.0,1.0,46,1,3,45.0,1
"Hamirpur","I","R",0.5791234671665882,0.42087653283341164,46,1,2,45.0,1
"Mandi","S","S",0.27772368442857426,0.7222763155714258,46,1,7,45.0,1
"Chamba","S","I",0.9073338819720552,0.09266611802794478,46,1,1,45.0,1
"Una","R","R",0.23293436435679754,0.7670656356432024,46,1,11,45.0,1
"Sirmaur","I","R",0.4396833062192871,0.5603166937807129,46,1,9,45.0,1
"Kullu","I","I",0.0972739617929395,0.9027260382070604,46,1,5,45.0,1
"Shimla","I","I",0.20487454661213791,0.7951254533878621,46,1,8,45.0,1
"Bilaspur","S","I",0.4822111161045364,0.5177888838954635,46,1,0,45.0,1
"Kinnaur","S","S",0.0,1.0,46,1,4,45.0,1
"Lahul-Spiti","S","S",0.6039621149777145,0.3960378850222855,46,1,6,45.0,1
"Solan","R","R",0.40213469569791194,0.5978653043020882,46,1,10,45.0,1
"Kangra","I","I",0.0,1.0,47,1,3,46.0,1
"Hamirpur","I","I",0.0,1.0,47,1,2,46.0,1
"Mandi","I","I",0.0,1.0,47,1,7,46.0,1
"Chamba","I","I",0.0,1.0,47,1,1,46.0,1
"Una","S","S",0.16509794618562998,0.83490205381437,47,1,11,46.0,1
"Sirmaur","I","I",0.0,1.0,47,1,9,46.0,1
"Kullu","I","I",0.0,1.0,47,1,5,46.0,1
"Shimla","I","I",0.0,1.0,47,1,8,46.0,1
"Bilaspur","S","S",0.6884086959841463,0.31159130401585367,47,1,0,46.0,1
"Kinnaur","I","I",NaN,NaN,47,1,4,46.0,1
"Lahul-Spiti","S","I",0.9895081331148785,0.010491866885121494,47,1,6,46.0,1
"Solan","S","S",0.4526901691721124,0.5473098308278876,47,1,10,46.0,1
"Kangra","I","I",NaN,NaN,48,1,3,47.0,1
"Hamirpur","S","I",0.9975565152708463,0.002443484729153589,48,1,2,47.0,1
"Mandi","I","I",0.0,1.0,48,1,7,47.0,1
"Chamba","S","I",0.3022955795939646,0.6977044204060354,48,1,1,47.0,1
"Una","I","I",NaN,NaN,48,1,11,47.0,1
"Sirmaur","S","I",0.7708938204607442,0.2291061795392558,48,1,9,47.0,1
"Kullu","I","I",0.0,1.0,48,1,5,47.0,1
"Shimla","I","I",0.0,1.0,48,1,8,47.0,1
"Bilaspur","S","S",0.036848924821101414,0.9631510751788985,48,1,0,47.0,1
"Kinnaur","I","I",NaN,NaN,48,1,4,47.0,1
"Lahul-Spiti","S","S",0.5659364005129459,0.43406359948705414,48,1,6,47.0,1
"Solan","S","I",0.9191211910805175,0.08087880891948253,48,1,10,47.0,1
"Kangra","I","I",NaN,NaN,48,1,3,47.0,1
"Hamirpur","S","I",0.9975565152708463,0.002443484729153589,48,1,2,47.0,1
"Mandi","I","I",0.0,1.0,48,1,7,47.0,1
"Chamba","S","I",0.3022955795939646,0.6977044204060354,48,1,1,47.0,1
"Una","I","I",NaN,NaN,48,1,11,47.0,1
"Sirmaur","S","I",0.7708938204607442,0.2291061795392558,48,1,9,47.0,1
"Kullu","I","I",0.0,1.0,48,1,5,47.0,1
"Shimla","I","I",0.0,1.0,48,1,8,47.0,1
"Bilaspur","S","S",0.036848924821101414,0.9631510751788985,48,1,0,47.0,1
"Kinnaur","I","I",NaN,NaN,48,1,4,47.0,1
"Lahul-Spiti","S","S",0.5659364005129459,0.43406359948705414,48,1,6,47.0,1
"Solan","S","I",0.9191211910805175,0.08087880891948253,48,1,10,47.0,1
