"Districtname","Currentstate","Nextstate","Changestate","Samestate","Timestep","RunIndex","Region","tick","run"
"Chittoor","S","S",0.2418569427957903,0.7581430572042096,12,1,1,11.0,1
"Visakhapatnam","I","R",0.3350638446781911,0.6649361553218088,12,1,10,11.0,1
"Anantapur","S","S",0.6409714355128179,0.3590285644871822,12,1,0,11.0,1
"East-Godavari","I","R",0.6800249907262395,0.31997500927376055,12,1,2,11.0,1
"Prakasam","R","S",1.0,0.0,12,1,8,11.0,1
"Krishna","S","I",0.33317919019504616,0.666820809804954,12,1,5,11.0,1
"West-Godavari","S","S",0.0035517078145907975,0.9964482921854092,12,1,12,11.0,1
"Srikakulam","S","I",1.0,0.0,12,1,9,11.0,1
"Kurnool","I","I",0.0,1.0,12,1,6,11.0,1
"Nellore","S","I",0.5305097249407564,0.4694902750592435,12,1,7,11.0,1
"Vizianagaram","R","S",1.0,0.0,12,1,11,11.0,1
"Kadapa","I","I",0.0,1.0,13,1,4,12.0,1
"Guntur","I","I",0.0,1.0,13,1,3,12.0,1
"Chittoor","I","I",0.0,1.0,13,1,1,12.0,1
"Visakhapatnam","I","I",0.0,1.0,13,1,10,12.0,1
"Anantapur","I","I",0.0,1.0,13,1,0,12.0,1
"East-Godavari","I","R",0.8573789354924846,0.14262106450751538,13,1,2,12.0,1
"Prakasam","S","I",0.7777649739414355,0.22223502605856435,13,1,8,12.0,1
"Krishna","I","I",0.0546276383475504,0.9453723616524495,13,1,5,12.0,1
"West-Godavari","S","I",0.8034018448484248,0.19659815515157525,13,1,12,12.0,1
"Srikakulam","I","R",1.0,0.0,13,1,9,12.0,1
"Kurnool","I","I",0.0,1.0,13,1,6,12.0,1
"Nellore","S","I",0.8517390850627198,0.1482609149372801,13,1,7,12.0,1
"Vizianagaram","R","S",1.0,0.0,13,1,11,12.0,1
"Kadapa","R","S",1.0,0.0,14,1,4,13.0,1
"Guntur","I","I",0.17794870004920016,0.8220512999507997,14,1,3,13.0,1
"Chittoor","I","I",0.2265322082968369,0.7734677917031632,14,1,1,13.0,1
"Visakhapatnam","I","I",0.0,1.0,14,1,10,13.0,1
"Anantapur","I","R",0.2919354331430142,0.7080645668569858,14,1,0,13.0,1
"East-Godavari","I","I",0.4164639425116576,0.5835360574883425,14,1,2,13.0,1
"Prakasam","S","I",0.8538068054571412,0.1461931945428589,14,1,8,13.0,1
"Krishna","I","I",0.3505978929578202,0.6494021070421798,14,1,5,13.0,1
"West-Godavari","S","I",0.8856802760070368,0.11431972399296318,14,1,12,13.0,1
"Srikakulam","I","R",1.0,0.0,14,1,9,13.0,1
"Kurnool","I","I",0.27498331369537005,0.72501668630463,14,1,6,13.0,1
"Nellore","S","I",0.8088063030758652,0.19119369692413474,14,1,7,13.0,1
"Vizianagaram","R","S",1.0,0.0,14,1,11,13.0,1
"Kadapa","R","S",1.0,0.0,15,1,4,14.0,1
"Guntur","I","I",0.13020513270114964,0.8697948672988504,15,1,3,14.0,1
"Chittoor","I","I",0.1850490854144452,0.8149509145855547,15,1,1,14.0,1
"Visakhapatnam","I","I",0.0,1.0,15,1,10,14.0,1
"Anantapur","I","I",0.2250116067338,0.7749883932662,15,1,0,14.0,1
"East-Godavari","I","I",0.0,1.0,15,1,2,14.0,1
"Prakasam","S","I",0.8396142710551112,0.16038572894488876,15,1,8,14.0,1
"Krishna","I","I",0.19632055557863726,0.8036794444213626,15,1,5,14.0,1
"West-Godavari","I","I",1.314830463132693E-4,0.9998685169536867,15,1,12,14.0,1
"Srikakulam","R","S",1.0,0.0,15,1,9,14.0,1
"Kurnool","I","R",0.2569157350600808,0.7430842649399192,15,1,6,14.0,1
"Nellore","S","I",0.9035124042463627,0.09648759575363727,15,1,7,14.0,1
"Vizianagaram","S","I",1.0,0.0,15,1,11,14.0,1
"Kadapa","R","S",1.0,0.0,16,1,4,15.0,1
"Guntur","I","R",0.12484690282818033,0.8751530971718197,16,1,3,15.0,1
"Chittoor","I","I",0.15342908855544646,0.8465709114445535,16,1,1,15.0,1
"Visakhapatnam","I","I",0.0,1.0,16,1,10,15.0,1
"Anantapur","I","I",0.2264449871332345,0.7735550128667655,16,1,0,15.0,1
"East-Godavari","I","I",0.0,1.0,16,1,2,15.0,1
"Prakasam","S","I",1.0,0.0,16,1,8,15.0,1
"Krishna","I","I",0.19222783467323312,0.8077721653267669,16,1,5,15.0,1
"West-Godavari","I","I",1.7343672310538507E-4,0.9998265632768947,16,1,12,15.0,1
"Srikakulam","S","S",0.0,1.0,16,1,9,15.0,1
"Kurnool","I","I",0.21579343440993798,0.7842065655900621,16,1,6,15.0,1
"Nellore","I","I",2.2842664149198523E-4,0.9997715733585081,16,1,7,15.0,1
"Vizianagaram","S","I",0.9989403936974146,0.0010596063025853648,16,1,11,15.0,1
"Kadapa","R","R",NaN,NaN,17,1,4,16.0,1
"Guntur","I","I",0.12957461565651923,0.8704253843434807,17,1,3,16.0,1
"Chittoor","I","I",0.16621672423744896,0.833783275762551,17,1,1,16.0,1
"Visakhapatnam","I","I",0.0,1.0,17,1,10,16.0,1
"Anantapur","I","I",0.19994913285257004,0.8000508671474299,17,1,0,16.0,1
"East-Godavari","I","I",0.0,1.0,17,1,2,16.0,1
"Prakasam","I","I",0.010864485557564361,0.9891355144424357,17,1,8,16.0,1
"Krishna","I","I",0.1842731465228912,0.8157268534771088,17,1,5,16.0,1
"West-Godavari","I","I",8.328352512319329E-4,0.9991671647487681,17,1,12,16.0,1
"Srikakulam","I","I",NaN,NaN,17,1,9,16.0,1
"Kurnool","I","I",0.22373542959251988,0.7762645704074801,17,1,6,16.0,1
"Nellore","I","I",0.0010126030778582478,0.9989873969221418,17,1,7,16.0,1
"Vizianagaram","S","I",1.0,0.0,17,1,11,16.0,1
"Kadapa","S","I",1.0,0.0,18,1,4,17.0,1
"Guntur","I","I",0.006889301261310011,0.99311069873869,18,1,3,17.0,1
"Chittoor","I","I",0.03201019924558375,0.9679898007544163,18,1,1,17.0,1
"Visakhapatnam","I","I",0.2456698190525351,0.7543301809474648,18,1,10,17.0,1
"Anantapur","I","I",0.0,1.0,18,1,0,17.0,1
"East-Godavari","I","I",0.016884057862661193,0.9831159421373388,18,1,2,17.0,1
"Prakasam","I","I",0.0,1.0,18,1,8,17.0,1
"Krishna","I","I",0.006229675226698744,0.9937703247733012,18,1,5,17.0,1
"West-Godavari","R","S",1.0,0.0,18,1,12,17.0,1
"Srikakulam","I","I",0.0,1.0,18,1,9,17.0,1
"Kurnool","I","I",0.0,1.0,18,1,6,17.0,1
"Nellore","I","I",0.18635904582897508,0.8136409541710249,18,1,7,17.0,1
"Vizianagaram","I","R",0.9610466569801092,0.038953343019890854,18,1,11,17.0,1
"Kadapa","S","I",1.0,0.0,19,1,4,18.0,1
"Guntur","I","I",0.013842119712592879,0.986157880287407,19,1,3,18.0,1
"Chittoor","I","I",0.04765094647488563,0.9523490535251143,19,1,1,18.0,1
"Visakhapatnam","I","I",0.1371612743701327,0.8628387256298672,19,1,10,18.0,1
"Anantapur","I","I",0.01659975314202925,0.9834002468579708,19,1,0,18.0,1
"East-Godavari","I","R",0.018259382931621392,0.9817406170683786,19,1,2,18.0,1
"Prakasam","I","R",0.1871022471042172,0.8128977528957828,19,1,8,18.0,1
"Krishna","I","I",0.006320923755737061,0.9936790762442629,19,1,5,18.0,1
"West-Godavari","R","S",0.9870099777004457,0.01299002229955423,19,1,12,18.0,1
"Srikakulam","I","R",1.0,0.0,19,1,9,18.0,1
"Kurnool","I","I",0.034006627828099156,0.9659933721719008,19,1,6,18.0,1
"Nellore","R","R",3.357735763719364E-4,0.9996642264236282,19,1,7,18.0,1
"Vizianagaram","R","R",0.0,1.0,19,1,11,18.0,1
"Kadapa","S","I",0.9796855080432497,0.02031449195675019,20,1,4,19.0,1
"Guntur","R","R",0.05003051297012148,0.9499694870298785,20,1,3,19.0,1
"Chittoor","I","I",0.5170034565492948,0.48299654345070514,20,1,1,19.0,1
"Visakhapatnam","I","I",0.8363224721189918,0.1636775278810082,20,1,10,19.0,1
"Anantapur","R","R",0.033901852194225236,0.9660981478057749,20,1,0,19.0,1
"East-Godavari","I","I",0.017300290012715012,0.9826997099872851,20,1,2,19.0,1
